restaurant_id,avg_risk,max_risk,last_score,inspections,latest_inspection,premises_name,premise_address_1,grade
WENDY`S #17|2933 EASTWAY DR,0.36067989189783883,0.7890223782502636,92.5,5,2024-08-02,WENDY`S #17,2933 EASTWAY DR,A
VITALITY BOWLS|1414 S TRYON ST,0.3596681365672016,0.600857716087287,91.5,4,2024-11-20,VITALITY BOWLS,1414 S TRYON ST,A
JET'S PIZZA|8700 PINEVILLE-MATTHEWS RD,0.35879983655220526,0.5056062442590369,93.0,4,2024-08-01,JET'S PIZZA,8700 PINEVILLE-MATTHEWS RD,A
TAIPEI SOUTH|10106 JOHNSTON RD,0.35860254092818455,0.6071772132433517,91.5,5,2024-10-10,TAIPEI SOUTH,10106 JOHNSTON RD,A
POPEYES #13483|6107 THE PLAZA,0.357943265769101,0.7785559437921636,97.5,7,2024-11-26,POPEYES #13483,6107 THE PLAZA,A
BAR B Q KING|2900 WILKINSON BV,0.3574193301208468,0.762755988816781,90.0,6,2024-10-22,BAR B Q KING,2900 WILKINSON BV,A
MR CHARLES CHICKEN AND FISH TOO|8006 CAMBRIDGE COMMONS DR,0.35696544224325827,0.489236157954774,97.5,8,2024-12-17,MR CHARLES CHICKEN AND FISH TOO,8006 CAMBRIDGE COMMONS DR,A
SUPERMERCADO EL MARIACHI RESTAURANT/MARKET|6301 N TRYON ST,0.35609587652950003,0.5629173984436465,92.0,8,2024-08-21,SUPERMERCADO EL MARIACHI RESTAURANT/MARKET,6301 N TRYON ST,A
BULLA GASTROBAR|4310 SHARON RD,0.35565006025837326,0.48892946812674365,96.0,6,2024-12-03,BULLA GASTROBAR,4310 SHARON RD,A
EL SAZON LATINO RESTAURANT INC|1501 WEST BV,0.3546812897455824,0.8144405518074709,96.0,7,2024-10-15,EL SAZON LATINO RESTAURANT INC,1501 WEST BV,A
FIN & FINO|135 LEVINE AVENUE OF THE ARTS,0.354237308249727,0.7325192622041191,96.0,6,2024-10-24,FIN & FINO,135 LEVINE AVENUE OF THE ARTS,A
PISCES SUSHI BAR AND LOUNGE|1100 METROPOLITAN AV,0.3537130402395081,0.5989013847026263,95.0,7,2024-11-08,PISCES SUSHI BAR AND LOUNGE,1100 METROPOLITAN AV,A
DOMINOS PIZZA #5543|2801 FREEDOM DR,0.3529005650866732,0.566611821784137,97.0,4,2024-08-14,DOMINOS PIZZA #5543,2801 FREEDOM DR,A
JINYA RAMEN BAR ALLY CENTER|601 S TRYON ST,0.35175058536463283,0.7454976835586006,96.5,8,2024-11-22,JINYA RAMEN BAR ALLY CENTER,601 S TRYON ST,A
AKAHANA ASIAN BISTRO|1308 THE PLAZA,0.35071158832754523,0.6710412372884393,95.0,5,2024-08-12,AKAHANA ASIAN BISTRO,1308 THE PLAZA,A
CHINA INN|5630 N GRAHAM ST,0.35051338649916025,0.6368645473575981,95.5,6,2024-10-22,CHINA INN,5630 N GRAHAM ST,A
THE FRESH MARKET #17 DELI|4207 PROVIDENCE RD,0.3504825280963126,0.548872647277832,97.0,7,2024-11-22,THE FRESH MARKET #17 DELI,4207 PROVIDENCE RD,A
THE PALISADES COUNTRY CLUB|13704 GRAND PALISADES PY,0.34970032044128363,0.4388411514945716,96.5,2,2024-10-16,THE PALISADES COUNTRY CLUB,13704 GRAND PALISADES PY,A
TOUS LE JOURS|2041 SOUTH BV,0.34949390308853,0.34949390308853,95.5,1,2024-11-14,TOUS LE JOURS,2041 SOUTH BV,A
WENDY`S #38|3524 MT HOLLY-HUNTERSVILLE RD,0.34785490510482436,0.6475719963408656,97.0,4,2024-11-13,WENDY`S #38,3524 MT HOLLY-HUNTERSVILLE RD,A
ROMEO & JULIET BRAZILIAN CAFE|1605 GALLERIA BV,0.34767822277758265,0.6534145193416704,95.5,2,2024-09-26,ROMEO & JULIET BRAZILIAN CAFE,1605 GALLERIA BV,A
SUPERICA STAWBERRY  HILL|4223 PROVIDENCE RD,0.34757190445526215,0.7766103647930338,92.5,6,2024-08-19,SUPERICA STAWBERRY  HILL,4223 PROVIDENCE RD,A
LA UNICA SUPERCENTER TAQUERIA/BAKERY/TORTILLERIA|5323 E INDEPENDENCE BV,0.3469853098597426,0.6516920335338161,96.5,6,2024-10-09,LA UNICA SUPERCENTER TAQUERIA/BAKERY/TORTILLERIA,5323 E INDEPENDENCE BV,A
LEGION BREWING|5610 CARNEGIE BV,0.34508271729249845,0.6988952429948332,95.0,5,2024-10-29,LEGION BREWING,5610 CARNEGIE BV,A
THE KILTED BUFFALO|1212 CENTRAL AV,0.34465867795370314,0.775027883326837,94.5,6,2024-10-30,THE KILTED BUFFALO,1212 CENTRAL AV,A
QUE ONDA|333 W TRADE ST,0.34452726932103034,0.5538917552308329,98.0,6,2024-10-22,QUE ONDA,333 W TRADE ST,A
LOVE IN ACTION CAFE|4419 TUCKASEEGEE ROAD,0.3435645362517401,0.6410491929398406,97.0,4,2024-12-13,LOVE IN ACTION CAFE,4419 TUCKASEEGEE ROAD,A
COMO EN MEXICO|1125 E SUGAR CREEK RD,0.3431166891145353,0.6346844972120281,92.5,5,2024-07-23,COMO EN MEXICO,1125 E SUGAR CREEK RD,A
PHO VAN|5615 SOUTH BV,0.34102329382702506,0.38183512915524187,91.0,2,2024-10-09,PHO VAN,5615 SOUTH BV,A
LIMANI|6902 PHILLIPS PLACE CT,0.3400156829374606,0.6673442642421831,96.0,5,2024-09-05,LIMANI,6902 PHILLIPS PLACE CT,A
CICI'S PIZZA #353|10901 UNIVERSITY CITY BV,0.3394981343399859,0.6833073546438647,93.5,4,2024-07-12,CICI'S PIZZA #353,10901 UNIVERSITY CITY BV,A
CHOPT CREATIVE SALAD UPTOWN|212 S TRYON ST,0.33780761645948687,0.6775685178979699,95.5,7,2024-11-15,CHOPT CREATIVE SALAD UPTOWN,212 S TRYON ST,A
CHICKEN BOX CAFE|1331 W SUGAR CREEK RD,0.33730159865528214,0.4677502571282643,93.0,7,2024-11-07,CHICKEN BOX CAFE,1331 W SUGAR CREEK RD,A
BONZAI THAI JAPANESE CUISINE|4847 SHOPTON RD,0.33358275274950966,0.6057159869818974,92.0,6,2024-08-01,BONZAI THAI JAPANESE CUISINE,4847 SHOPTON RD,A
PROVIDENCE COUNTRY CLUB POOL/TURNHOUSE|6001 PROVIDENCE COUNTRY CLUB DR,0.33312326973698964,0.33312326973698964,93.0,1,2024-10-18,PROVIDENCE COUNTRY CLUB POOL/TURNHOUSE,6001 PROVIDENCE COUNTRY CLUB DR,A
CAVA SOUTHEND #093|2126 SOUTH BV,0.33283878589066773,0.7795005791333561,97.5,8,2024-12-10,CAVA SOUTHEND #093,2126 SOUTH BV,A
RESTAURANTE Y PANADERIA SALVADORENA|5724 E W T HARRIS BV,0.3327737405445694,0.4426250768588527,95.5,7,2024-11-19,RESTAURANTE Y PANADERIA SALVADORENA,5724 E W T HARRIS BV,A
STATE OF CONFUSION|3500 DEWITT LN,0.3324825859231857,0.3736590998365675,94.5,4,2024-10-30,STATE OF CONFUSION,3500 DEWITT LN,A
SHOWMARS OF PINEVILLE|9925 PARK CEDAR DR,0.33200311723041365,0.7736345731342268,97.0,5,2024-09-12,SHOWMARS OF PINEVILLE,9925 PARK CEDAR DR,A
PHO REAL|440 E MCCULLOUGH DR,0.33086516161289925,0.6173168138714923,93.5,8,2024-11-04,PHO REAL,440 E MCCULLOUGH DR,A
3RD & FERNWOOD|1100 METROPOLITAN AV,0.33034740655278394,0.6125558483699625,97.0,2,2024-11-25,3RD & FERNWOOD,1100 METROPOLITAN AV,A
ZAMBIES|3204 N DAVIDSON ST,0.3302100006462301,0.5125861947085845,97.0,2,2024-10-31,ZAMBIES,3204 N DAVIDSON ST,A
SUBWAY #36323|8180 S TRYON ST,0.3293308911570672,0.434986999394082,95.0,4,2024-08-27,SUBWAY #36323,8180 S TRYON ST,A
LA AUTENTICA MEXICAN RESTAURANT|1101 CENTRAL AV,0.32781472315025695,0.5795726754463978,97.0,5,2024-08-23,LA AUTENTICA MEXICAN RESTAURANT,1101 CENTRAL AV,A
DELI EL SALVADOR|6903 E W T HARRIS BV,0.32693737834748093,0.7340100073032121,92.5,6,2024-10-14,DELI EL SALVADOR,6903 E W T HARRIS BV,A
PERSIS BIRYANI INDIAN GRILL|3130 DRIWOOD CT,0.32690308624128284,0.4809798688113449,93.5,7,2024-08-31,PERSIS BIRYANI INDIAN GRILL,3130 DRIWOOD CT,A
MAGOS TAQUERIA AND BAR|7520 S TRYON ST,0.32592185091875325,0.4247906551467726,95.5,2,2024-08-20,MAGOS TAQUERIA AND BAR,7520 S TRYON ST,A
FONDA LA TAQUIZA|5135 ALBEMARLE RD,0.32575523197066875,0.42392013816683893,90.5,7,2024-09-10,FONDA LA TAQUIZA,5135 ALBEMARLE RD,A
PHO NGON|2215 AYRSLEY TOWN BV,0.32501438779171743,0.5991836820379004,94.5,8,2024-10-02,PHO NGON,2215 AYRSLEY TOWN BV,A
QUEEN'S SOUL FOOD|7308 E INDEPENDENCE BV,0.32486100154351755,0.546811305232803,91.0,5,2024-10-29,QUEEN'S SOUL FOOD,7308 E INDEPENDENCE BV,A
BOJANGLES` #415|2929 FREEDOM DR,0.32254203034739554,0.46776044137762196,96.0,7,2024-11-01,BOJANGLES` #415,2929 FREEDOM DR,A
RALLY & HENRIETTA’S|101 SOUTHSIDE DR,0.32180818859958316,0.4041092883380808,95.5,3,2024-09-26,RALLY & HENRIETTA’S,101 SOUTHSIDE DR,A
RED@28TH|1315 EAST BV,0.32154824928582093,0.33690668965171944,92.5,2,2024-10-30,RED@28TH,1315 EAST BV,A
PIADA COTSWOLD VILLAGE|282 S SHARON AMITY RD,0.3197682124327321,0.7070212757962597,95.0,6,2024-10-21,PIADA COTSWOLD VILLAGE,282 S SHARON AMITY RD,A
WENDYS #23|20410 WEST CATAWBA AV,0.3187257832683665,0.5801970600371505,98.0,4,2024-11-04,WENDYS #23,20410 WEST CATAWBA AV,A
CAVA METROPOLITAN|1055 METROPOLITAN AV,0.3176997766883935,0.8350495358065791,94.5,7,2024-11-13,CAVA METROPOLITAN,1055 METROPOLITAN AV,A
LULU'S EXPRESS|2400 TUCKASEEGEE RD,0.3172249114225044,0.3172249114225044,92.0,1,2024-10-24,LULU'S EXPRESS,2400 TUCKASEEGEE RD,A
MIZU|3100 APEX DR,0.3164727736741616,0.5001168117951197,97.0,5,2024-07-25,MIZU,3100 APEX DR,A
LAS MARGARITAS|4426 E INDEPENDENCE BV,0.31595920646455294,0.31595920646455294,94.0,1,2024-12-18,LAS MARGARITAS,4426 E INDEPENDENCE BV,A
NEW CENTURY ORIENTAL DELI|4500 N TRYON ST,0.3145391657146022,0.5995159554800776,94.5,6,2024-11-12,NEW CENTURY ORIENTAL DELI,4500 N TRYON ST,A
RI RA IRISH PUB & RESTAURANT|208 N TRYON ST,0.3138728934853528,0.5705959444770502,85.5,9,2024-12-16,RI RA IRISH PUB & RESTAURANT,208 N TRYON ST,B
NONNA MARIA'S ITALIAN DELI & MARKET|2332 MATTHEWS TOWNSHIP PY,0.3134631680898968,0.798115404624122,94.5,6,2024-12-17,NONNA MARIA'S ITALIAN DELI & MARKET,2332 MATTHEWS TOWNSHIP PY,A
UPTOWN YOLK SOUTH END|1220 S TRYON ST,0.3125253336182137,0.35814896122864764,93.0,4,2024-08-19,UPTOWN YOLK SOUTH END,1220 S TRYON ST,A
MA LUZ MEXICAN GRILL|7003 UNIVERSITY CITY BV,0.3123761503907961,0.6708074240817177,98.5,5,2024-10-16,MA LUZ MEXICAN GRILL,7003 UNIVERSITY CITY BV,A
HILLSIDE CARIBBEAN|1113 PEGRAM ST,0.31179579629475535,0.7085850502051014,97.0,7,2024-12-17,HILLSIDE CARIBBEAN,1113 PEGRAM ST,A
CHAR BAR 7|7312 TOWN VIEW DR,0.31126984912186456,0.6923298252536554,95.0,7,2024-12-18,CHAR BAR 7,7312 TOWN VIEW DR,A
JASMINE GRILL|5033 SOUTH BV,0.3108922092773674,0.7416398814249063,96.5,7,2024-11-01,JASMINE GRILL,5033 SOUTH BV,A
EL BUEN GUSTO|410 WESTINGHOUSE BV,0.30946265011910534,0.6598963956319495,96.5,6,2024-10-29,EL BUEN GUSTO,410 WESTINGHOUSE BV,A
QUIKTRIP #1053|6721 ALBEMARLE RD,0.30924254683709446,0.6127078120861305,98.0,4,2024-11-12,QUIKTRIP #1053,6721 ALBEMARLE RD,A
VALHALLA PUB & EATERY|317 S CHURCH ST,0.30756939398983635,0.653437614884952,95.5,6,2024-10-23,VALHALLA PUB & EATERY,317 S CHURCH ST,A
RED BOWL ASIAN BISTRO|3122 FINCHER FARM RD,0.3074938060151687,0.5693519394371639,94.0,7,2024-09-19,RED BOWL ASIAN BISTRO,3122 FINCHER FARM RD,A
RESIDENT CULTURE BAR & KITCHEN|332 W BLAND ST,0.30745638788531804,0.6777050146731984,96.5,9,2024-12-11,RESIDENT CULTURE BAR & KITCHEN,332 W BLAND ST,A
AMERICAN DELI|5430 N TRYON ST,0.3073384674319284,0.7870118805048676,97.0,5,2024-08-22,AMERICAN DELI,5430 N TRYON ST,A
DUNKIN DONUTS # 350144|8334 PINEVILLE-MATTHEWS RD,0.3070005359073481,0.5320324643689633,91.0,4,2024-11-22,DUNKIN DONUTS # 350144,8334 PINEVILLE-MATTHEWS RD,A
MR TOKYO MATTHEWS|10412 E INDEPENDENCE BV,0.30661015917739404,0.4957636296336519,94.0,7,2024-09-04,MR TOKYO MATTHEWS,10412 E INDEPENDENCE BV,A
BOJANGLES` #446|6915 ALBEMARLE RD,0.3062487669711729,0.7090979639139953,95.5,7,2024-11-21,BOJANGLES` #446,6915 ALBEMARLE RD,A
MARCO'S PIZZA #8292|6816 MATTHEWS-MINT HILL RD,0.30590348265350886,0.46194277335253225,93.5,4,2024-12-10,MARCO'S PIZZA #8292,6816 MATTHEWS-MINT HILL RD,A
DUCKWORTH'S GRILL & TAPHOUSE|9805 SANDY ROCK PL,0.3057536836268103,0.6202833727199549,97.0,6,2024-12-03,DUCKWORTH'S GRILL & TAPHOUSE,9805 SANDY ROCK PL,A
CAPTAIN D'S #108|5316 SUNSET RD,0.3056590626982574,0.5970215307534944,93.0,6,2024-08-09,CAPTAIN D'S #108,5316 SUNSET RD,A
GOLDEN TAIPEI|8511 DAVIS LAKE PY,0.3053378735969638,0.5278058945859763,92.0,6,2024-10-02,GOLDEN TAIPEI,8511 DAVIS LAKE PY,A
"JUICY CRAB NORTHLAKE, THE|6801 NORTHLAKE MALL DR",0.3052001157188197,0.35200427192174,95.5,2,2024-10-29,"JUICY CRAB NORTHLAKE, THE",6801 NORTHLAKE MALL DR,A
"CHEESECAKE FACTORY, THE|4400 SHARON RD",0.3048879401061001,0.5138470353411134,95.5,5,2024-10-30,"CHEESECAKE FACTORY, THE",4400 SHARON RD,A
P.F. CHANGS CHINA BISTRO|10325 PERIMETER PY,0.3048303641567801,0.7603305606769746,97.0,6,2024-12-03,P.F. CHANGS CHINA BISTRO,10325 PERIMETER PY,A
SHUN LEE PALACE|4340 COLWICK RD,0.3033985904667618,0.45250979765213195,95.5,6,2024-10-15,SHUN LEE PALACE,4340 COLWICK RD,A
INFINITY LIVE|7004 SMITH CORNERS BV,0.30276007345119366,0.6053704422307081,94.0,2,2024-10-21,INFINITY LIVE,7004 SMITH CORNERS BV,A
WENDY'S #56|16055 JOHNSTON RD,0.3025894912034831,0.5038853637904757,97.0,5,2024-07-26,WENDY'S #56,16055 JOHNSTON RD,A
SMASHBURGER  1349|4400 RANDOLPH RD,0.3024677945238807,0.4677711082156113,98.0,5,2024-10-21,SMASHBURGER  1349,4400 RANDOLPH RD,A
MAGGIANOS LITTLE ITALY|4400 SHARON RD,0.3023478012162831,0.41923134597154127,98.0,6,2024-10-30,MAGGIANOS LITTLE ITALY,4400 SHARON RD,A
MOA KOREAN BBQ & BAR|128 S TRYON ST,0.3012326228023966,0.4018539180931127,95.0,6,2024-10-22,MOA KOREAN BBQ & BAR,128 S TRYON ST,A
GOLDEN CORRAL & GRILL|7701 N TRYON ST,0.29988382952957965,0.5007010342531639,97.5,7,2024-11-27,GOLDEN CORRAL & GRILL,7701 N TRYON ST,A
GOLDEN CORRAL|11025 E INDEPENDENCE BV,0.29980844688199615,0.5928907579383681,98.0,6,2024-10-29,GOLDEN CORRAL,11025 E INDEPENDENCE BV,A
POPEYES # 12902|4050 N TRYON ST,0.29882868171433635,0.5413257211766578,96.5,7,2024-11-19,POPEYES # 12902,4050 N TRYON ST,A
FORTUNE COOKIE 8|4005 SUNSET RD,0.2984328936377882,0.6391391632712468,92.5,7,2024-12-30,FORTUNE COOKIE 8,4005 SUNSET RD,A
"BELLA CIAO, THE|201 S TRYON  ST",0.29806366813394675,0.8546292590423106,95.5,6,2024-09-13,"BELLA CIAO, THE",201 S TRYON  ST,A
TAQUERIA LOS ALTOS|8625 MONROE RD,0.29592725607986414,0.44694617140825876,95.5,7,2024-11-08,TAQUERIA LOS ALTOS,8625 MONROE RD,A
TERIYAKI EXPRESS|7008 E W T HARRIS BV,0.29557545161001114,0.5571939626266769,96.0,7,2024-12-16,TERIYAKI EXPRESS,7008 E W T HARRIS BV,A
CHIN GARDEN|4420 THE PLAZA,0.2950415608017755,0.46065179552291424,98.0,6,2024-09-23,CHIN GARDEN,4420 THE PLAZA,A
WINGSTOP #712|9211 N TRYON ST,0.2947926577287942,0.6682184927287422,92.0,4,2024-08-20,WINGSTOP #712,9211 N TRYON ST,A
DELI SALVADORENA|7209 E W T HARRIS BV,0.29457378922499405,0.49682236280459297,93.5,7,2024-11-26,DELI SALVADORENA,7209 E W T HARRIS BV,A
CALI COLOMBIAN RESTAURANT|5920 SOUTH BV,0.29413490393336833,0.49635683767882505,96.0,4,2024-08-28,CALI COLOMBIAN RESTAURANT,5920 SOUTH BV,A
VILLAGE ON MOREHEAD|727 E MOREHEAD ST,0.2940894915846931,0.5391980085707841,97.5,2,2024-12-12,VILLAGE ON MOREHEAD,727 E MOREHEAD ST,A
SUBWAY #1692|410 WESTINGHOUSE BV,0.29356159276789023,0.5287094561209408,93.0,4,2024-12-17,SUBWAY #1692,410 WESTINGHOUSE BV,A
YAMA JAPANESE RESTAURANT|11641 WAVERLY CENTER DR,0.2918312567724602,0.5836514561900046,97.5,6,2024-12-11,YAMA JAPANESE RESTAURANT,11641 WAVERLY CENTER DR,A
SANTA CRUZ MEXICAN GRILL|520 UNIVERSITY CENTER BV,0.2902303108506656,0.4955592505438064,92.5,6,2024-09-24,SANTA CRUZ MEXICAN GRILL,520 UNIVERSITY CENTER BV,A
MAC'S SPEED SHOP-MATTHEWS|142 E JOHN ST,0.28964546573810274,0.8061806766820968,93.5,8,2024-12-06,MAC'S SPEED SHOP-MATTHEWS,142 E JOHN ST,A
EL CILANTRO|4709 MARGARET WALLACE RD,0.289554458899868,0.421355799624224,93.5,6,2024-09-24,EL CILANTRO,4709 MARGARET WALLACE RD,A
PIZZA BABY EAST|1601 ELIZABETH AV,0.28883881565926917,0.5218298705263321,96.0,2,2024-11-13,PIZZA BABY EAST,1601 ELIZABETH AV,A
550 FOODHALL|550 S TRYON ST,0.2883492709911079,0.2883492709911079,96.0,1,2024-12-31,550 FOODHALL,550 S TRYON ST,A
FORTUNE COOKIE III|7211 E INDEPENDENCE BV,0.28692895044247474,0.3425152107800129,92.0,6,2024-10-28,FORTUNE COOKIE III,7211 E INDEPENDENCE BV,A
BAGEL BOYS|7107 WAVERLY WALK AV,0.28647587298171506,0.6143499133506697,97.5,7,2024-11-19,BAGEL BOYS,7107 WAVERLY WALK AV,A
PRADERA'S  SUPERMARKET|3709 N SHARON AMITY RD,0.28558229164380117,0.6910856285987748,92.5,6,2024-11-06,PRADERA'S  SUPERMARKET,3709 N SHARON AMITY RD,A
SAVI PROVISIONS|2151 HAWKINS ST,0.2853171192644578,0.3364807525638452,93.0,2,2024-10-30,SAVI PROVISIONS,2151 HAWKINS ST,A
CHUCK'S GRILL|8001 OLD STATESVILLE RD,0.2846000840397393,0.7752694768292843,96.5,8,2024-11-25,CHUCK'S GRILL,8001 OLD STATESVILLE RD,A
BRIXX WOOD FIRED PIZZA|7814 FAIRVIEW RD,0.2840738355267604,0.7238878919659981,98.5,6,2024-10-07,BRIXX WOOD FIRED PIZZA,7814 FAIRVIEW RD,A
CRAVE HOTDOGS & BARBECUE|282 S SHARON AMITY RD,0.2830684459827119,0.3325740005345949,97.5,3,2024-08-28,CRAVE HOTDOGS & BARBECUE,282 S SHARON AMITY RD,A
LITTLE MAMAS ITALIAN KITCHEN|4521 SHARON RD,0.28179463460207865,0.7362387106586169,97.0,5,2024-10-25,LITTLE MAMAS ITALIAN KITCHEN,4521 SHARON RD,A
MAR & TIERRA RESTAURANT|4426 S TRYON ST,0.28172488037023874,0.5080967407859877,93.0,7,2024-09-12,MAR & TIERRA RESTAURANT,4426 S TRYON ST,A
TEN58 SPORTS BAR AND LOUNGE|430 W 4TH ST,0.2815858631321486,0.7576177258801113,88.5,4,2024-12-12,TEN58 SPORTS BAR AND LOUNGE,430 W 4TH ST,B
GREAT WALL OF CHINA SOUTH|6666 CARMEL RD,0.28014689835396495,0.6869244854834012,94.5,6,2024-09-03,GREAT WALL OF CHINA SOUTH,6666 CARMEL RD,A
COMMON MARKET OAKWOLD|4420 MONROE RD,0.27974959568875896,0.7426728339474397,97.5,7,2024-12-30,COMMON MARKET OAKWOLD,4420 MONROE RD,A
EMPIRE PIZZA MINT HILL|7024 BRIGHTON PARK DR,0.2792082402040261,0.774334985931963,95.5,7,2024-12-30,EMPIRE PIZZA MINT HILL,7024 BRIGHTON PARK DR,A
DUNKIN DONUTS #345190|3114 FINCHER FARM RD,0.27885136255871623,0.39847157784548737,98.0,4,2024-07-29,DUNKIN DONUTS #345190,3114 FINCHER FARM RD,A
BRAZILIAN EATS & TREATS|16049 JOHNSTON RD,0.2788097310699386,0.6263334139862857,98.0,6,2024-10-08,BRAZILIAN EATS & TREATS,16049 JOHNSTON RD,A
BOUDREAUXS LOUISIANA KITCHEN|501 E 36TH ST,0.27871975221663364,0.3891266826075299,94.0,7,2024-10-18,BOUDREAUXS LOUISIANA KITCHEN,501 E 36TH ST,A
LOTTIES CAFE|210 E TRADE ST,0.27859788899757265,0.27859788899757265,98.0,1,2024-08-29,LOTTIES CAFE,210 E TRADE ST,A
TATTOOZ AND BOOZ|505 E 6TH ST,0.2778070616343311,0.5621553930095035,94.0,3,2024-12-04,TATTOOZ AND BOOZ,505 E 6TH ST,A
FLOWER CHILD|1537 CAMDEN RD,0.27773608401589595,0.5860399212184331,98.0,7,2024-12-12,FLOWER CHILD,1537 CAMDEN RD,A
SILVERLAKE RAMEN|2041 SOUTH BV,0.2771975275075558,0.7570931330006315,93.0,7,2024-12-03,SILVERLAKE RAMEN,2041 SOUTH BV,A
MONTERREY MEXICAN RESTAURANT|9623 E INDEPENDENCE BV,0.2770384168927303,0.34930398291171094,95.5,6,2024-10-07,MONTERREY MEXICAN RESTAURANT,9623 E INDEPENDENCE BV,A
FAMOUS TOASTERY|2127 AYRSLEY TOWN BV,0.2766765332581239,0.4696863846205257,96.5,6,2024-08-12,FAMOUS TOASTERY,2127 AYRSLEY TOWN BV,A
ICHIBAN SUSHI & HIBACHI BUFFET|3302 QUEEN CITY DR,0.275510236233059,0.41362834920888714,95.5,6,2024-08-05,ICHIBAN SUSHI & HIBACHI BUFFET,3302 QUEEN CITY DR,A
PROVIDENCE COUNTRY CLUB CLUBHOUSE|6001 PROVIDENCE COUNTRY CLUB DR,0.2752649641551473,0.2752649641551473,94.5,1,2024-10-22,PROVIDENCE COUNTRY CLUB CLUBHOUSE,6001 PROVIDENCE COUNTRY CLUB DR,A
MR CHARLES CHICKEN AND FISH UPTOWN|413 DALTON AV,0.27322747348532944,0.4674349475103353,97.5,3,2024-10-29,MR CHARLES CHICKEN AND FISH UPTOWN,413 DALTON AV,A
"GOLD CLUB, THE|5624 OLD PINEVILLE RD",0.2727668950661165,0.2727668950661165,94.5,1,2024-10-03,"GOLD CLUB, THE",5624 OLD PINEVILLE RD,A
SPRINGHILL SUITES|3950 ARCO CORPORATE DR,0.27069223122494107,0.5443471855446059,95.0,4,2024-12-19,SPRINGHILL SUITES,3950 ARCO CORPORATE DR,A
JERSEY MIKES #36|7828 REA RD,0.27058337880266936,0.4625577382048013,92.0,4,2024-10-07,JERSEY MIKES #36,7828 REA RD,A
OPEN KITCHEN|1318 W MOREHEAD ST,0.2698463029021417,0.3870491883728753,95.0,6,2024-09-18,OPEN KITCHEN,1318 W MOREHEAD ST,A
THE WATERMAN FISH BAR|2729 SOUTH BV,0.2693237453806446,0.34981512652372515,94.5,6,2024-10-25,THE WATERMAN FISH BAR,2729 SOUTH BV,A
BRIGHTMORE OF SOUTH CHARLOTTE-KITCHEN|10225 OLD ARDREY KELL RD,0.2690733676027741,0.417293229600027,99.5,3,2024-11-18,BRIGHTMORE OF SOUTH CHARLOTTE-KITCHEN,10225 OLD ARDREY KELL RD,A
SUBWAY 3719|20430 WEST CATAWBA AV,0.26887952575288504,0.4359742155795175,98.5,4,2024-08-06,SUBWAY 3719,20430 WEST CATAWBA AV,A
HAMPTON INN BREAKFAST|9615 INDEPENDENCE POINTE PY,0.2687646324961252,0.5142847458086207,90.5,4,2024-12-03,HAMPTON INN BREAKFAST,9615 INDEPENDENCE POINTE PY,A
LA GUATEMALTECA BAKERY & RESTAURANT|6132 N TRYON ST,0.2678348299251324,0.5525744923305513,98.0,6,2024-10-15,LA GUATEMALTECA BAKERY & RESTAURANT,6132 N TRYON ST,A
ROYAL AFRICAN CUISINE|3052 EASTWAY DR,0.2675287364582254,0.45781615349722266,97.0,5,2024-07-11,ROYAL AFRICAN CUISINE,3052 EASTWAY DR,A
FAMOUS TOASTERY|8933 J M KEYNES DR,0.2673359505790914,0.5514283262016247,95.0,6,2024-12-05,FAMOUS TOASTERY,8933 J M KEYNES DR,A
KABUTO JAPANESE STEAKHOUSE|16516 NORTHCROSS DR,0.26726535542729346,0.4699466423873729,98.0,5,2024-09-18,KABUTO JAPANESE STEAKHOUSE,16516 NORTHCROSS DR,A
STONERS PIZZA JOINT|210 E TRADE ST,0.2671062717205929,0.5121219222027228,92.5,2,2024-12-20,STONERS PIZZA JOINT,210 E TRADE ST,A
FIREHOUSE SUBS #9|9101 PINEVILLE-MATTHEWS RD,0.2660523248633331,0.7120168924299634,97.5,7,2024-11-07,FIREHOUSE SUBS #9,9101 PINEVILLE-MATTHEWS RD,A
NEW CHINA TASTE|8112 IDLEWILD RD,0.2651895736167474,0.4628190947635058,96.0,6,2024-10-29,NEW CHINA TASTE,8112 IDLEWILD RD,A
CHINA BUFFET|9931 LEE ST,0.263286231605364,0.43584837757179123,92.5,6,2024-08-01,CHINA BUFFET,9931 LEE ST,A
BANG BANG BURGERS|2001 E 7TH ST,0.2627957820477462,0.6641093755663935,95.0,7,2024-12-13,BANG BANG BURGERS,2001 E 7TH ST,A
YAMA ASIAN FUSION|720 GOVERNOR MORRISON ST,0.2627222612721208,0.34357396974179016,96.5,6,2024-10-29,YAMA ASIAN FUSION,720 GOVERNOR MORRISON ST,A
MARGARITAS MEXICAN RESTAURANT|4824 BEREWICK TOWN CENTER DR,0.262663248406765,0.4139398777976173,95.5,6,2024-10-10,MARGARITAS MEXICAN RESTAURANT,4824 BEREWICK TOWN CENTER DR,A
RED GINGER|401  S TRYON  ST,0.2625709641516731,0.41357971744373623,92.0,7,2024-10-15,RED GINGER,401  S TRYON  ST,A
COURTYARD BISTRO|11425 E INDEPENDENCE BV,0.2610803398292914,0.5604269042310199,95.5,4,2024-08-15,COURTYARD BISTRO,11425 E INDEPENDENCE BV,A
