Premise Address 1,Premise City,Premise State,Premise ZIP,acs_year,matched_address,lon,lat,state_fips,county_fips,tract,block,block_group,geoid_tract,geoid_block_group
100 W TRADE ST,Charlotte,NC,,2016,"100 W TRADE ST, CHARLOTTE, NC, 28202",-80.843079533075,35.227280126784,37,119,000104,1014,1,37119000104,371190001041
100 W TRADE ST,Charlotte,NC,,2017,"100 W TRADE ST, CHARLOTTE, NC, 28202",-80.843079533075,35.227280126784,37,119,000104,1014,1,37119000104,371190001041
100 W TRADE ST,Charlotte,NC,,2018,"100 W TRADE ST, CHARLOTTE, NC, 28202",-80.843079533075,35.227280126784,37,119,000104,1014,1,37119000104,371190001041
100 W TRADE ST,Charlotte,NC,,2019,"100 W TRADE ST, CHARLOTTE, NC, 28202",-80.843079533075,35.227280126784,37,119,000104,1014,1,37119000104,371190001041
100 W TRADE ST,Charlotte,NC,,2020,"100 W TRADE ST, CHARLOTTE, NC, 28202",-80.843079533075,35.227280126784,37,119,000104,1014,1,37119000104,371190001041
100 W TRADE ST,Charlotte,NC,,2021,"100 W TRADE ST, CHARLOTTE, NC, 28202",-80.843079533075,35.227280126784,37,119,000104,1014,1,37119000104,371190001041
100 W TRADE ST,Charlotte,NC,,2022,"100 W TRADE ST, CHARLOTTE, NC, 28202",-80.843079533075,35.227280126784,37,119,000104,1014,1,37119000104,371190001041
100 W TRADE ST,Charlotte,NC,,2023,"100 W TRADE ST, CHARLOTTE, NC, 28202",-80.843079533075,35.227280126784,37,119,000104,1014,1,37119000104,371190001041
9335 CENTER LAKE DR,Charlotte,NC,,2023,"9335 CENTER LAKE DR, CHARLOTTE, NC, 28216",-80.854914558841,35.349577968568,37,119,006112,2037,2,37119006112,371190061122
6914 MATTHEWS MINT HILL RD,Charlotte,NC,,2023,"6914 MATTHEWS-MINT HILL RD, CHARLOTTE, NC, 28227",-80.658646249612,35.172369192447,37,119,005713,1000,1,37119005713,371190057131
3016 WEDDINGTON RD,Charlotte,NC,,2023,,,,,,,,,,
1700 CENTER PARK DR,Charlotte,NC,,2015,"1700 CENTER PARK DR, CHARLOTTE, NC, 28217",-80.92704145909,35.174558272878,37,119,003805,2012,2,37119003805,371190038052
1700 CENTER PARK DR,Charlotte,NC,,2016,"1700 CENTER PARK DR, CHARLOTTE, NC, 28217",-80.92704145909,35.174558272878,37,119,003805,2012,2,37119003805,371190038052
1700 CENTER PARK DR,Charlotte,NC,,2017,"1700 CENTER PARK DR, CHARLOTTE, NC, 28217",-80.92704145909,35.174558272878,37,119,003805,2012,2,37119003805,371190038052
1700 CENTER PARK DR,Charlotte,NC,,2018,"1700 CENTER PARK DR, CHARLOTTE, NC, 28217",-80.92704145909,35.174558272878,37,119,003805,2012,2,37119003805,371190038052
1700 CENTER PARK DR,Charlotte,NC,,2019,"1700 CENTER PARK DR, CHARLOTTE, NC, 28217",-80.92704145909,35.174558272878,37,119,003805,2012,2,37119003805,371190038052
1700 CENTER PARK DR,Charlotte,NC,,2020,"1700 CENTER PARK DR, CHARLOTTE, NC, 28217",-80.92704145909,35.174558272878,37,119,003805,2012,2,37119003805,371190038052
1700 CENTER PARK DR,Charlotte,NC,,2021,"1700 CENTER PARK DR, CHARLOTTE, NC, 28217",-80.92704145909,35.174558272878,37,119,003805,2012,2,37119003805,371190038052
1700 CENTER PARK DR,Charlotte,NC,,2022,"1700 CENTER PARK DR, CHARLOTTE, NC, 28217",-80.92704145909,35.174558272878,37,119,003805,2012,2,37119003805,371190038052
1700 CENTER PARK DR,Charlotte,NC,,2023,"1700 CENTER PARK DR, CHARLOTTE, NC, 28217",-80.92704145909,35.174558272878,37,119,003805,2012,2,37119003805,371190038052
132 E TRADE ST,Charlotte,NC,,2018,"132 E TRADE ST, CHARLOTTE, NC, 28202",-80.842754453819,35.226833765783,37,119,000101,2000,2,37119000101,371190001012
132 E TRADE ST,Charlotte,NC,,2019,"132 E TRADE ST, CHARLOTTE, NC, 28202",-80.842754453819,35.226833765783,37,119,000101,2000,2,37119000101,371190001012
132 E TRADE ST,Charlotte,NC,,2021,"132 E TRADE ST, CHARLOTTE, NC, 28202",-80.842754453819,35.226833765783,37,119,000101,2000,2,37119000101,371190001012
132 E TRADE ST,Charlotte,NC,,2022,"132 E TRADE ST, CHARLOTTE, NC, 28202",-80.842754453819,35.226833765783,37,119,000101,2000,2,37119000101,371190001012
132 E TRADE ST,Charlotte,NC,,2023,"132 E TRADE ST, CHARLOTTE, NC, 28202",-80.842754453819,35.226833765783,37,119,000101,2000,2,37119000101,371190001012
2730 W TYVOLA RD,Charlotte,NC,,2015,"2730 W TYVOLA RD, CHARLOTTE, NC, 28217",-80.921353574748,35.18709698429,37,119,003805,1003,1,37119003805,371190038051
2730 W TYVOLA RD,Charlotte,NC,,2016,"2730 W TYVOLA RD, CHARLOTTE, NC, 28217",-80.921353574748,35.18709698429,37,119,003805,1003,1,37119003805,371190038051
2730 W TYVOLA RD,Charlotte,NC,,2017,"2730 W TYVOLA RD, CHARLOTTE, NC, 28217",-80.921353574748,35.18709698429,37,119,003805,1003,1,37119003805,371190038051
2730 W TYVOLA RD,Charlotte,NC,,2018,"2730 W TYVOLA RD, CHARLOTTE, NC, 28217",-80.921353574748,35.18709698429,37,119,003805,1003,1,37119003805,371190038051
2730 W TYVOLA RD,Charlotte,NC,,2019,"2730 W TYVOLA RD, CHARLOTTE, NC, 28217",-80.921353574748,35.18709698429,37,119,003805,1003,1,37119003805,371190038051
2730 W TYVOLA RD,Charlotte,NC,,2020,"2730 W TYVOLA RD, CHARLOTTE, NC, 28217",-80.921353574748,35.18709698429,37,119,003805,1003,1,37119003805,371190038051
2730 W TYVOLA RD,Charlotte,NC,,2022,"2730 W TYVOLA RD, CHARLOTTE, NC, 28217",-80.921353574748,35.18709698429,37,119,003805,1003,1,37119003805,371190038051
2730 W TYVOLA RD,Charlotte,NC,,2023,"2730 W TYVOLA RD, CHARLOTTE, NC, 28217",-80.921353574748,35.18709698429,37,119,003805,1003,1,37119003805,371190038051
2224 PARK RD,Charlotte,NC,,2023,"2224 PARK RD, CHARLOTTE, NC, 28203",-80.852118049809,35.199515690635,37,119,003401,2017,2,37119003401,371190034012
19521 LIVERPOOL PY,Charlotte,NC,,2018,,,,,,,,,,
19521 LIVERPOOL PY,Charlotte,NC,,2019,,,,,,,,,,
19521 LIVERPOOL PY,Charlotte,NC,,2020,,,,,,,,,,
19521 LIVERPOOL PY,Charlotte,NC,,2021,,,,,,,,,,
19521 LIVERPOOL PY,Charlotte,NC,,2022,,,,,,,,,,
19521 LIVERPOOL PY,Charlotte,NC,,2023,,,,,,,,,,
1718 WINDSOR CROSSING DR,Charlotte,NC,,2015,,,,,,,,,,
1718 WINDSOR CROSSING DR,Charlotte,NC,,2016,,,,,,,,,,
1718 WINDSOR CROSSING DR,Charlotte,NC,,2017,,,,,,,,,,
1718 WINDSOR CROSSING DR,Charlotte,NC,,2018,,,,,,,,,,
1718 WINDSOR CROSSING DR,Charlotte,NC,,2019,,,,,,,,,,
1718 WINDSOR CROSSING DR,Charlotte,NC,,2020,,,,,,,,,,
1718 WINDSOR CROSSING DR,Charlotte,NC,,2022,,,,,,,,,,
1718 WINDSOR CROSSING DR,Charlotte,NC,,2023,,,,,,,,,,
3425 MULBERRY CHURCH RD,Charlotte,NC,,2015,"3425 MULBERRY CHURCH RD, CHARLOTTE, NC, 28208",-80.919293492994,35.235957699275,37,119,004000,4009,4,37119004000,371190040004
3425 MULBERRY CHURCH RD,Charlotte,NC,,2016,"3425 MULBERRY CHURCH RD, CHARLOTTE, NC, 28208",-80.919293492994,35.235957699275,37,119,004000,4009,4,37119004000,371190040004
3425 MULBERRY CHURCH RD,Charlotte,NC,,2017,"3425 MULBERRY CHURCH RD, CHARLOTTE, NC, 28208",-80.919293492994,35.235957699275,37,119,004000,4009,4,37119004000,371190040004
3425 MULBERRY CHURCH RD,Charlotte,NC,,2018,"3425 MULBERRY CHURCH RD, CHARLOTTE, NC, 28208",-80.919293492994,35.235957699275,37,119,004000,4009,4,37119004000,371190040004
3425 MULBERRY CHURCH RD,Charlotte,NC,,2019,"3425 MULBERRY CHURCH RD, CHARLOTTE, NC, 28208",-80.919293492994,35.235957699275,37,119,004000,4009,4,37119004000,371190040004
3425 MULBERRY CHURCH RD,Charlotte,NC,,2020,"3425 MULBERRY CHURCH RD, CHARLOTTE, NC, 28208",-80.919293492994,35.235957699275,37,119,004000,4009,4,37119004000,371190040004
3425 MULBERRY CHURCH RD,Charlotte,NC,,2021,"3425 MULBERRY CHURCH RD, CHARLOTTE, NC, 28208",-80.919293492994,35.235957699275,37,119,004000,4009,4,37119004000,371190040004
3425 MULBERRY CHURCH RD,Charlotte,NC,,2022,"3425 MULBERRY CHURCH RD, CHARLOTTE, NC, 28208",-80.919293492994,35.235957699275,37,119,004000,4009,4,37119004000,371190040004
3425 MULBERRY CHURCH RD,Charlotte,NC,,2023,"3425 MULBERRY CHURCH RD, CHARLOTTE, NC, 28208",-80.919293492994,35.235957699275,37,119,004000,4009,4,37119004000,371190040004
7315 SMITH CORNERS BV,Charlotte,NC,,2019,"7315 SMITH CORNERS BLVD, CHARLOTTE, NC, 28269",-80.843654793522,35.352170133586,37,119,006112,2012,2,37119006112,371190061122
7315 SMITH CORNERS BV,Charlotte,NC,,2022,"7315 SMITH CORNERS BLVD, CHARLOTTE, NC, 28269",-80.843654793522,35.352170133586,37,119,006112,2012,2,37119006112,371190061122
7315 SMITH CORNERS BV,Charlotte,NC,,2023,"7315 SMITH CORNERS BLVD, CHARLOTTE, NC, 28269",-80.843654793522,35.352170133586,37,119,006112,2012,2,37119006112,371190061122
10415 CENTRUM PY,Charlotte,NC,,2015,,,,,,,,,,
10415 CENTRUM PY,Charlotte,NC,,2016,,,,,,,,,,
10415 CENTRUM PY,Charlotte,NC,,2017,,,,,,,,,,
10415 CENTRUM PY,Charlotte,NC,,2018,,,,,,,,,,
10415 CENTRUM PY,Charlotte,NC,,2019,,,,,,,,,,
10415 CENTRUM PY,Charlotte,NC,,2021,,,,,,,,,,
10415 CENTRUM PY,Charlotte,NC,,2022,,,,,,,,,,
10415 CENTRUM PY,Charlotte,NC,,2023,,,,,,,,,,
16905 CALDWELL CREEK DR,Charlotte,NC,,2023,,,,,,,,,,
7735 UNIVERSITY CITY BV,Charlotte,NC,,2023,"7735 UNIVERSITY CITY BLVD, CHARLOTTE, NC, 28213",-80.753265164152,35.291849042188,37,119,005604,1022,1,37119005604,371190056041
4420 MONROE RD,Charlotte,NC,,2017,"4420 MONROE RD, CHARLOTTE, NC, 28205",-80.786429593817,35.194305973398,37,119,001802,1002,1,37119001802,371190018021
4420 MONROE RD,Charlotte,NC,,2018,"4420 MONROE RD, CHARLOTTE, NC, 28205",-80.786429593817,35.194305973398,37,119,001802,1002,1,37119001802,371190018021
4420 MONROE RD,Charlotte,NC,,2019,"4420 MONROE RD, CHARLOTTE, NC, 28205",-80.786429593817,35.194305973398,37,119,001802,1002,1,37119001802,371190018021
4420 MONROE RD,Charlotte,NC,,2020,"4420 MONROE RD, CHARLOTTE, NC, 28205",-80.786429593817,35.194305973398,37,119,001802,1002,1,37119001802,371190018021
4420 MONROE RD,Charlotte,NC,,2021,"4420 MONROE RD, CHARLOTTE, NC, 28205",-80.786429593817,35.194305973398,37,119,001802,1002,1,37119001802,371190018021
4420 MONROE RD,Charlotte,NC,,2022,"4420 MONROE RD, CHARLOTTE, NC, 28205",-80.786429593817,35.194305973398,37,119,001802,1002,1,37119001802,371190018021
4420 MONROE RD,Charlotte,NC,,2023,"4420 MONROE RD, CHARLOTTE, NC, 28205",-80.786429593817,35.194305973398,37,119,001802,1002,1,37119001802,371190018021
2007 COMMONWEALTH AV,Charlotte,NC,,2015,"2007 COMMONWEALTH AVE, CHARLOTTE, NC, 28205",-80.812059216232,35.218783420052,37,119,001100,2003,2,37119001100,371190011002
2007 COMMONWEALTH AV,Charlotte,NC,,2016,"2007 COMMONWEALTH AVE, CHARLOTTE, NC, 28205",-80.812059216232,35.218783420052,37,119,001100,2003,2,37119001100,371190011002
2007 COMMONWEALTH AV,Charlotte,NC,,2017,"2007 COMMONWEALTH AVE, CHARLOTTE, NC, 28205",-80.812059216232,35.218783420052,37,119,001100,2003,2,37119001100,371190011002
2007 COMMONWEALTH AV,Charlotte,NC,,2018,"2007 COMMONWEALTH AVE, CHARLOTTE, NC, 28205",-80.812059216232,35.218783420052,37,119,001100,2003,2,37119001100,371190011002
2007 COMMONWEALTH AV,Charlotte,NC,,2019,"2007 COMMONWEALTH AVE, CHARLOTTE, NC, 28205",-80.812059216232,35.218783420052,37,119,001100,2003,2,37119001100,371190011002
2007 COMMONWEALTH AV,Charlotte,NC,,2020,"2007 COMMONWEALTH AVE, CHARLOTTE, NC, 28205",-80.812059216232,35.218783420052,37,119,001100,2003,2,37119001100,371190011002
2007 COMMONWEALTH AV,Charlotte,NC,,2021,"2007 COMMONWEALTH AVE, CHARLOTTE, NC, 28205",-80.812059216232,35.218783420052,37,119,001100,2003,2,37119001100,371190011002
2007 COMMONWEALTH AV,Charlotte,NC,,2022,"2007 COMMONWEALTH AVE, CHARLOTTE, NC, 28205",-80.812059216232,35.218783420052,37,119,001100,2003,2,37119001100,371190011002
2007 COMMONWEALTH AV,Charlotte,NC,,2023,"2007 COMMONWEALTH AVE, CHARLOTTE, NC, 28205",-80.812059216232,35.218783420052,37,119,001100,2003,2,37119001100,371190011002
9315 MONROE RD,Charlotte,NC,,2015,"9315 MONROE RD, CHARLOTTE, NC, 28270",-80.741956554601,35.144487954706,37,119,005866,2011,2,37119005866,371190058662
9315 MONROE RD,Charlotte,NC,,2016,"9315 MONROE RD, CHARLOTTE, NC, 28270",-80.741956554601,35.144487954706,37,119,005866,2011,2,37119005866,371190058662
9315 MONROE RD,Charlotte,NC,,2017,"9315 MONROE RD, CHARLOTTE, NC, 28270",-80.741956554601,35.144487954706,37,119,005866,2011,2,37119005866,371190058662
9315 MONROE RD,Charlotte,NC,,2018,"9315 MONROE RD, CHARLOTTE, NC, 28270",-80.741956554601,35.144487954706,37,119,005866,2011,2,37119005866,371190058662
9315 MONROE RD,Charlotte,NC,,2019,"9315 MONROE RD, CHARLOTTE, NC, 28270",-80.741956554601,35.144487954706,37,119,005866,2011,2,37119005866,371190058662
9315 MONROE RD,Charlotte,NC,,2020,"9315 MONROE RD, CHARLOTTE, NC, 28270",-80.741956554601,35.144487954706,37,119,005866,2011,2,37119005866,371190058662
9315 MONROE RD,Charlotte,NC,,2021,"9315 MONROE RD, CHARLOTTE, NC, 28270",-80.741956554601,35.144487954706,37,119,005866,2011,2,37119005866,371190058662
9315 MONROE RD,Charlotte,NC,,2022,"9315 MONROE RD, CHARLOTTE, NC, 28270",-80.741956554601,35.144487954706,37,119,005866,2011,2,37119005866,371190058662
9315 MONROE RD,Charlotte,NC,,2023,"9315 MONROE RD, CHARLOTTE, NC, 28270",-80.741956554601,35.144487954706,37,119,005866,2011,2,37119005866,371190058662
821 W 1ST ST,Charlotte,NC,,2019,"821 W 1ST ST, CHARLOTTE, NC, 28202",-80.854560559964,35.22909244464,37,119,000501,2002,2,37119000501,371190005012
821 W 1ST ST,Charlotte,NC,,2020,"821 W 1ST ST, CHARLOTTE, NC, 28202",-80.854560559964,35.22909244464,37,119,000501,2002,2,37119000501,371190005012
821 W 1ST ST,Charlotte,NC,,2021,"821 W 1ST ST, CHARLOTTE, NC, 28202",-80.854560559964,35.22909244464,37,119,000501,2002,2,37119000501,371190005012
821 W 1ST ST,Charlotte,NC,,2022,"821 W 1ST ST, CHARLOTTE, NC, 28202",-80.854560559964,35.22909244464,37,119,000501,2002,2,37119000501,371190005012
821 W 1ST ST,Charlotte,NC,,2023,"821 W 1ST ST, CHARLOTTE, NC, 28202",-80.854560559964,35.22909244464,37,119,000501,2002,2,37119000501,371190005012
1125 E SUGAR CREEK RD,Charlotte,NC,,2019,"1125 E SUGAR CREEK RD, CHARLOTTE, NC, 28205",-80.787666328169,35.246446229497,37,119,001300,1005,1,37119001300,371190013001
1125 E SUGAR CREEK RD,Charlotte,NC,,2020,"1125 E SUGAR CREEK RD, CHARLOTTE, NC, 28205",-80.787666328169,35.246446229497,37,119,001300,1005,1,37119001300,371190013001
1125 E SUGAR CREEK RD,Charlotte,NC,,2021,"1125 E SUGAR CREEK RD, CHARLOTTE, NC, 28205",-80.787666328169,35.246446229497,37,119,001300,1005,1,37119001300,371190013001
1125 E SUGAR CREEK RD,Charlotte,NC,,2022,"1125 E SUGAR CREEK RD, CHARLOTTE, NC, 28205",-80.787666328169,35.246446229497,37,119,001300,1005,1,37119001300,371190013001
1125 E SUGAR CREEK RD,Charlotte,NC,,2023,"1125 E SUGAR CREEK RD, CHARLOTTE, NC, 28205",-80.787666328169,35.246446229497,37,119,001300,1005,1,37119001300,371190013001
5601 SOUTH BV,Charlotte,NC,,2023,"5601 SOUTH BLVD, CHARLOTTE, NC, 28217",-80.876119174683,35.159508653918,37,119,003102,3002,3,37119003102,371190031023
300 S BREVARD ST,Charlotte,NC,,2021,"300 S BREVARD ST, CHARLOTTE, NC, 28202",-80.842366061616,35.223012254774,37,119,000101,2012,2,37119000101,371190001012
300 S BREVARD ST,Charlotte,NC,,2022,"300 S BREVARD ST, CHARLOTTE, NC, 28202",-80.842366061616,35.223012254774,37,119,000101,2012,2,37119000101,371190001012
300 S BREVARD ST,Charlotte,NC,,2023,"300 S BREVARD ST, CHARLOTTE, NC, 28202",-80.842366061616,35.223012254774,37,119,000101,2012,2,37119000101,371190001012
1525 W W T HARRIS BV,Charlotte,NC,,2015,"1525 W W T HARRIS BLVD, CHARLOTTE, NC, 28262",-80.77165732843,35.3160660845,37,119,005536,1000,1,37119005536,371190055361
1525 W W T HARRIS BV,Charlotte,NC,,2016,"1525 W W T HARRIS BLVD, CHARLOTTE, NC, 28262",-80.77165732843,35.3160660845,37,119,005536,1000,1,37119005536,371190055361
1525 W W T HARRIS BV,Charlotte,NC,,2017,"1525 W W T HARRIS BLVD, CHARLOTTE, NC, 28262",-80.77165732843,35.3160660845,37,119,005536,1000,1,37119005536,371190055361
1525 W W T HARRIS BV,Charlotte,NC,,2018,"1525 W W T HARRIS BLVD, CHARLOTTE, NC, 28262",-80.77165732843,35.3160660845,37,119,005536,1000,1,37119005536,371190055361
1525 W W T HARRIS BV,Charlotte,NC,,2019,"1525 W W T HARRIS BLVD, CHARLOTTE, NC, 28262",-80.77165732843,35.3160660845,37,119,005536,1000,1,37119005536,371190055361
1525 W W T HARRIS BV,Charlotte,NC,,2020,"1525 W W T HARRIS BLVD, CHARLOTTE, NC, 28262",-80.77165732843,35.3160660845,37,119,005536,1000,1,37119005536,371190055361
1525 W W T HARRIS BV,Charlotte,NC,,2021,"1525 W W T HARRIS BLVD, CHARLOTTE, NC, 28262",-80.77165732843,35.3160660845,37,119,005536,1000,1,37119005536,371190055361
1525 W W T HARRIS BV,Charlotte,NC,,2022,"1525 W W T HARRIS BLVD, CHARLOTTE, NC, 28262",-80.77165732843,35.3160660845,37,119,005536,1000,1,37119005536,371190055361
1525 W W T HARRIS BV,Charlotte,NC,,2023,"1525 W W T HARRIS BLVD, CHARLOTTE, NC, 28262",-80.77165732843,35.3160660845,37,119,005536,1000,1,37119005536,371190055361
1515 S TRYON ST,Charlotte,NC,,2022,"1515 S TRYON ST, CHARLOTTE, NC, 28203",-80.85655053142,35.215931367205,37,119,000402,1004,1,37119000402,371190004021
1515 S TRYON ST,Charlotte,NC,,2023,"1515 S TRYON ST, CHARLOTTE, NC, 28203",-80.85655053142,35.215931367205,37,119,000402,1004,1,37119000402,371190004021
412 W 5TH ST,Charlotte,NC,,2023,"412 W 5TH ST, CHARLOTTE, NC, 28202",-80.845010506924,35.230762508754,37,119,000103,1005,1,37119000103,371190001031
10645 PARK RD,Charlotte,NC,,2015,"10645 PARK RD, CHARLOTTE, NC, 28210",-80.868437714691,35.093006626697,37,119,005829,2003,2,37119005829,371190058292
10645 PARK RD,Charlotte,NC,,2016,"10645 PARK RD, CHARLOTTE, NC, 28210",-80.868437714691,35.093006626697,37,119,005829,2003,2,37119005829,371190058292
10645 PARK RD,Charlotte,NC,,2017,"10645 PARK RD, CHARLOTTE, NC, 28210",-80.868437714691,35.093006626697,37,119,005829,2003,2,37119005829,371190058292
10645 PARK RD,Charlotte,NC,,2018,"10645 PARK RD, CHARLOTTE, NC, 28210",-80.868437714691,35.093006626697,37,119,005829,2003,2,37119005829,371190058292
10645 PARK RD,Charlotte,NC,,2019,"10645 PARK RD, CHARLOTTE, NC, 28210",-80.868437714691,35.093006626697,37,119,005829,2003,2,37119005829,371190058292
10645 PARK RD,Charlotte,NC,,2020,"10645 PARK RD, CHARLOTTE, NC, 28210",-80.868437714691,35.093006626697,37,119,005829,2003,2,37119005829,371190058292
10645 PARK RD,Charlotte,NC,,2021,"10645 PARK RD, CHARLOTTE, NC, 28210",-80.868437714691,35.093006626697,37,119,005829,2003,2,37119005829,371190058292
10645 PARK RD,Charlotte,NC,,2022,"10645 PARK RD, CHARLOTTE, NC, 28210",-80.868437714691,35.093006626697,37,119,005829,2003,2,37119005829,371190058292
10645 PARK RD,Charlotte,NC,,2023,"10645 PARK RD, CHARLOTTE, NC, 28210",-80.868437714691,35.093006626697,37,119,005829,2003,2,37119005829,371190058292
20220 WEST CATAWBA AV,Charlotte,NC,,2020,,,,,,,,,,
20220 WEST CATAWBA AV,Charlotte,NC,,2021,,,,,,,,,,
20220 WEST CATAWBA AV,Charlotte,NC,,2022,,,,,,,,,,
20220 WEST CATAWBA AV,Charlotte,NC,,2023,,,,,,,,,,
425 HUNTERSVILLE GATEWAY BV,Charlotte,NC,,2015,,,,,,,,,,
425 HUNTERSVILLE GATEWAY BV,Charlotte,NC,,2016,,,,,,,,,,
425 HUNTERSVILLE GATEWAY BV,Charlotte,NC,,2017,,,,,,,,,,
425 HUNTERSVILLE GATEWAY BV,Charlotte,NC,,2018,,,,,,,,,,
425 HUNTERSVILLE GATEWAY BV,Charlotte,NC,,2019,,,,,,,,,,
425 HUNTERSVILLE GATEWAY BV,Charlotte,NC,,2020,,,,,,,,,,
425 HUNTERSVILLE GATEWAY BV,Charlotte,NC,,2021,,,,,,,,,,
425 HUNTERSVILLE GATEWAY BV,Charlotte,NC,,2022,,,,,,,,,,
425 HUNTERSVILLE GATEWAY BV,Charlotte,NC,,2023,,,,,,,,,,
9705 N TRYON ST,Charlotte,NC,,2015,"9705 N TRYON ST, CHARLOTTE, NC, 28262",-80.739109702417,35.316606220681,37,119,005534,3000,3,37119005534,371190055343
9705 N TRYON ST,Charlotte,NC,,2016,"9705 N TRYON ST, CHARLOTTE, NC, 28262",-80.739109702417,35.316606220681,37,119,005534,3000,3,37119005534,371190055343
9705 N TRYON ST,Charlotte,NC,,2017,"9705 N TRYON ST, CHARLOTTE, NC, 28262",-80.739109702417,35.316606220681,37,119,005534,3000,3,37119005534,371190055343
9705 N TRYON ST,Charlotte,NC,,2018,"9705 N TRYON ST, CHARLOTTE, NC, 28262",-80.739109702417,35.316606220681,37,119,005534,3000,3,37119005534,371190055343
9705 N TRYON ST,Charlotte,NC,,2019,"9705 N TRYON ST, CHARLOTTE, NC, 28262",-80.739109702417,35.316606220681,37,119,005534,3000,3,37119005534,371190055343
9705 N TRYON ST,Charlotte,NC,,2020,"9705 N TRYON ST, CHARLOTTE, NC, 28262",-80.739109702417,35.316606220681,37,119,005534,3000,3,37119005534,371190055343
9705 N TRYON ST,Charlotte,NC,,2021,"9705 N TRYON ST, CHARLOTTE, NC, 28262",-80.739109702417,35.316606220681,37,119,005534,3000,3,37119005534,371190055343
9705 N TRYON ST,Charlotte,NC,,2022,"9705 N TRYON ST, CHARLOTTE, NC, 28262",-80.739109702417,35.316606220681,37,119,005534,3000,3,37119005534,371190055343
9705 N TRYON ST,Charlotte,NC,,2023,"9705 N TRYON ST, CHARLOTTE, NC, 28262",-80.739109702417,35.316606220681,37,119,005534,3000,3,37119005534,371190055343
1815 SARDIS RD N,Charlotte,NC,,2015,"1815 SARDIS RD N, CHARLOTTE, NC, 28270",-80.735096325115,35.140782292045,37,119,005866,2012,2,37119005866,371190058662
1815 SARDIS RD N,Charlotte,NC,,2016,"1815 SARDIS RD N, CHARLOTTE, NC, 28270",-80.735096325115,35.140782292045,37,119,005866,2012,2,37119005866,371190058662
1815 SARDIS RD N,Charlotte,NC,,2017,"1815 SARDIS RD N, CHARLOTTE, NC, 28270",-80.735096325115,35.140782292045,37,119,005866,2012,2,37119005866,371190058662
1815 SARDIS RD N,Charlotte,NC,,2018,"1815 SARDIS RD N, CHARLOTTE, NC, 28270",-80.735096325115,35.140782292045,37,119,005866,2012,2,37119005866,371190058662
1815 SARDIS RD N,Charlotte,NC,,2019,"1815 SARDIS RD N, CHARLOTTE, NC, 28270",-80.735096325115,35.140782292045,37,119,005866,2012,2,37119005866,371190058662
1815 SARDIS RD N,Charlotte,NC,,2020,"1815 SARDIS RD N, CHARLOTTE, NC, 28270",-80.735096325115,35.140782292045,37,119,005866,2012,2,37119005866,371190058662
1815 SARDIS RD N,Charlotte,NC,,2021,"1815 SARDIS RD N, CHARLOTTE, NC, 28270",-80.735096325115,35.140782292045,37,119,005866,2012,2,37119005866,371190058662
1815 SARDIS RD N,Charlotte,NC,,2022,"1815 SARDIS RD N, CHARLOTTE, NC, 28270",-80.735096325115,35.140782292045,37,119,005866,2012,2,37119005866,371190058662
1815 SARDIS RD N,Charlotte,NC,,2023,"1815 SARDIS RD N, CHARLOTTE, NC, 28270",-80.735096325115,35.140782292045,37,119,005866,2012,2,37119005866,371190058662
